"","VisitID","VisitDate","ProjName","AreaName","AreaCode","Comments","Recorder","Authority","SearchTime","Latitude","Longitude","GroupName","Stream cross sectional area","Water Temperature","Air Temp.","Water pH","Conductivity","Water Condition","Stream Flow","Precipitation Last 48 Hours","Weather","Turbidity (NTU)","Turbidity (cm)","Stream Stage","Water Condition_1","Conductivity_1","Stream Flow_1","Precipitation Last 48 Hours_1","Weather_1","Water Temperature_1","Air Temp._1","Water pH_1","Turbidity (cm)_1","Stream cross sectional area_1","Stream Velocity","Turbidity (NTU)_1","Stream Velocity_1","Stream Stage_1","Turbidity (NTU)_2","Turbidity (cm)_2","Water pH_2","Conductivity_2","Water Condition_2","Stream Flow_2","Weather_2","Stream Velocity_2","Stream cross sectional area_2","Water Temperature_2","Air Temp._2","Precipitation Last 48 Hours_2","Weather Description","Weather Description_1","Precipitation","The Location Name","Silt/Clay (<0.05 mm)","Sand (<2 mm)","Very Fine Gravel (2-4 mm)","Fine Gravel (5-8 mm)","Medium Gravel (9-16 mm)","Coarse Gravel (17-32 mm)","Very Coarse Gravel (33-64 mm)","Small Cobble (65-90 mm)","Medium Cobble (91-128 mm)","Large Cobble (129-180 mm)","Very Large Cobble (181-255 mm)","Small Boulder (256-512 mm)","Medium Boulder (513-1024 mm)","Large Boulder (1025-2048 mm)","Very Large Boulder (>2048 mm)","Bedrock","Woody Debris","Study Reach (feet)","Total Count","Study Reach (meters)","Small Boulder (256-512 mm)_1","Very Large Cobble (181-255 mm)_1","Large Cobble (129-180 mm)_1","Medium Cobble (91-128 mm)_1","Small Cobble (65-90 mm)_1","Very Coarse Gravel (33-64 mm)_1","Coarse Gravel (17-32 mm)_1","Medium Gravel (9-16 mm)_1","Very Fine Gravel (2-4 mm)_1","Medium Boulder (513-1024 mm)_1","Bedrock_1","Very Large Boulder (>2048 mm)_1","Large Boulder (1025-2048 mm)_1","Woody Debris_1","Total Pebbles Counted","Silt/Clay (<0.05 mm)_1","Sand (<2 mm)_1","Fine Gravel (5-8 mm)_1","Additional Comments","Additional Comments_1","Additional Comments_2","Additional Comments_3","Additional Comments_4","Total Count_1","Study Reach (feet)_1","Precipitation_1","Stream Stage_2","Weather Description_2","Precipitation_2","Comments_1","Study Reach (meters)_1","Distance measured - every 30","Stage from bridge","Stage"
"3512",1564382,2017-09-23,"Trout Unlimited WV-VA Water Quality Monitoring Project","HILERU001",NA,"meter issue result from ALLARM","Russ Scarpino",NA,0,39.18503,-79.60046,NA,NA,64.9,66.5,6.5,52,NA,NA,NA,NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"meter issue, result from ALLARM",NA,NA,NA,NA
"3513",1564383,2017-09-23,"Trout Unlimited WV-VA Water Quality Monitoring Project","HORSRU003",NA,"meter issue result from ALLARM","Russ Scarpino",NA,0,39.1821,-79.60196,NA,NA,66,68.7,6.5,65,NA,NA,NA,NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"meter issue, result from ALLARM",NA,NA,NA,NA
"3514",1564384,2017-09-23,"Trout Unlimited WV-VA Water Quality Monitoring Project","MAXWRU001",NA,"meter issue","Russ Scarpino",NA,0,39.16831,-79.61481,NA,NA,64.4,67.6,7,NA,NA,NA,NA,NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"meter issue",NA,NA,NA,NA
"3515",1564385,2017-12-19,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOYDRU001","BOYDRU001","TDS 48.6; sal 28.8","Carol Nix",NA,0,39.498211,-79.875381,NA,3.5,40,50,7.75,68.4,"Clear","Normal","Trace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516",1564389,2017-12-19,"Trout Unlimited WV-VA Water Quality Monitoring Project","SFRORI006","SFRORI006",NA,"Elizabeth Sidamon-Eristoff",NA,0,37.895188,-78.973173,NA,NA,43.8,56.6,6,303.5,"Clear","Normal","None",NA,0,120,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517",1564390,2017-12-19,"Trout Unlimited WV-VA Water Quality Monitoring Project","SFRORI003","SFRORI003",NA,"Elizabeth Sidamon-Eristoff",NA,0,37.90277,-78.9682,NA,NA,43.8,50.1,7,445.5,"Clear","Low","None",NA,0,120,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518",1564412,2017-12-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","HAMIBR001","HAMIBR001","Snowed lightly week before some still on ground.
Additional measurements not part of prescribed protocol:
Dissolved Oxygen (D.O.):  14.2 ppm (mg/L). Measurement method is modified Winkler (titration) using Hanna Instruments Dissolved Oxygen Chemical Test Kit - HI3810.
pH also measured with Hanna Instruments HI98128 meter reading was 7.62. pH recorded in database is measured with pH strips per protocol; use of the meter is just a personal interest.","douglas penn",NA,0,38.19035,-79.42254,NA,NA,37.4,47.8,5.5,60.5,"Clear","Low","None",NA,0,120,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519",1564413,2017-12-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","HAMIBR002","HAMIBR002","Snowed lightly week before some still on ground.
stage measured standing in stream: 320° True (9° W decl) to 3rd fence post from road looking NW 21° True (9° W decl) to middle of 3rd culvert from left. Old reference rock has been displaced so best to use the compass coord; prod for the deepest bottom of small cobbles but depth is pretty even.

Additional measurements not part of prescribed protocol:
Dissolved Oxygen (D.O.):   11.0 ppm (mg/L). Measurement method is modified Winkler (titration) using Hanna Instruments Dissolved Oxygen Chemical Test Kit - HI3810.
pH also measured with Hanna Instruments HI98128 meter reading was 7.23. pH recorded in database is measured with pH strips per protocol; use of the meter is just a personal interest.

There has been light snow this month. Stream is very low but still maintains a trickling flow.","douglas penn",NA,0,38.18525,-79.39462,NA,NA,50.1,52.3,6.75,100.3,"Clear","Low","None",NA,0,120,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520",1564414,2017-12-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","JERKBR001","JERKBR001","Snowed lightly week before some still on ground.
Additional measurements not part of prescribed protocol:
Dissolved Oxygen (D.O.):   13.0 ppm (mg/L). Measurement method is modified Winkler (titration) using Hanna Instruments Dissolved Oxygen Chemical Test Kit - HI3810.
pH also measured with Hanna Instruments HI98128 meter reading was 8.01. pH recorded in database is measured with pH strips per protocol; use of the meter is just a personal interest.","douglas penn",NA,0,38.16906,-79.46398,NA,NA,37.9,37.2,5.25,28.5,"Clear","Low","None",NA,0,120,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521",1564416,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","DAVICR002","DAVICR002","Field measurements taken on 12-19-17 by Doug Wellman and Dave Kaminer","James Marshall",NA,0,37.83057417,-78.84819117,NA,NA,45.5,61,5,33.55,"Clear","Low","Trace",NA,3,120,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522",1564418,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","DAVICR003","DAVICR003","Field measurements taken on 12-19-17 by Doug Wellman and Dave Kaminer.","James Marshall",NA,0,37.83567367,-78.835211,NA,NA,43.7,55,5,34.95,"Clear","Low","Trace",NA,3,120,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523",1564420,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","SFRORI004","SFRORI004","Field measurements taken on 12-19-17 by Doug Wellman and Dave Kaminer.","James Marshall",NA,0,37.8805,-78.8979,NA,NA,49.4,60.2,5,62,"Clear","Low","Trace",NA,3,120,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524",1564421,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","SFRORI005","SFRORI005","Field measurements taken by Doug Wellman and Dave Kaminer in 12-19-17.","James Marshall",NA,0,37.8825,-78.8879,NA,NA,48.5,62,5.25,61.25,"Clear","Low","Trace",NA,3,120,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525",1564422,2016-10-12,"Trout Unlimited WV-VA Water Quality Monitoring Project","HAMIBR001","HAMIBR001","low water makes easy pebble counting. used 300m tape; 10 segments 10m apart.","douglas penn",NA,0,38.19035,-79.42254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAMIBR001","0","2","3","5","16","6","14","21","16","5","4","1","0","0","1","1","5","328","100","100","1","4","5","16","21","14","6","16","3","0","1","1","0","5","0","2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526",1564424,2017-11-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","LIVARU001","LIVARU001","Tracer  calibration ok @ 0915.","Sara Bell",NA,0,38.197188,-79.68974,NA,1.6,44,46.6,7.5,230,"Clear","Normal","Trace",NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527",1564425,2017-11-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","LIVARU002","LIVARU002",NA,"Sara Bell",NA,0,38.194288,-79.692486,NA,2.85,44,44.8,7.5,221,"Clear","Normal","Trace",NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528",1564426,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","LIVARU001","LIVARU001","Tracer calibration ok @0935","Sara Bell",NA,0,38.197188,-79.68974,NA,0.2369,36.5,35.7,7,255,"Clear","Low","None",NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529",1564427,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","LIVARU002","LIVARU002","Good size brook trout observed.","Sara Bell",NA,0,38.194288,-79.692486,NA,1.0333,36.3,38.3,7,250,"Clear","Low","None",NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530",1564428,2017-12-22,"Trout Unlimited WV-VA Water Quality Monitoring Project","DUTCCR001","DUTCCR001",NA,"James Troy",NA,0,37.75982267,-78.79530667,NA,NA,43,55.4,5.25,38.6,"Clear","Normal","None",NA,3,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531",1564429,2017-12-22,"Trout Unlimited WV-VA Water Quality Monitoring Project","DUTCCR002","DUTCCR002",NA,"James Troy",NA,0,37.76312783,-78.78550467,NA,NA,43.7,57.9,5.25,39,"Clear","Normal","None",NA,3,120,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3532",1564500,2017-12-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","ELSERU001","ELSERU001","About 3' of snow were on the ground from the previous 24 hours.","Nick Fedorko",NA,0,39.479021,-79.633724,NA,NA,37,22,5,73.1,"Clear","Normal","Light",NA,0,120,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533",1564501,2017-12-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","SALTCR001","SALTCR001","There were about 3' of snow on the ground from the previous 24 hours.","Nick Fedorko",NA,0,39.354855,-79.65813,NA,NA,34.5,27,5,70.35,"Clear","Normal","Light",NA,0,120,16.45,"Clear",70.35,"Normal","Light",NA,34.5,27,5,120,NA,NA,0,NA,16.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear","Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3534",1564502,2017-12-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","WOLFCR002","WOLFCR002","There was about 3' of snow on the ground that had fallen in the previous 24 hours.","Nick Fedorko",NA,0,39.295696,-79.639946,NA,30.22,38,22,5,76.6,"Clear","Normal","Light",NA,0,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3535",1564509,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR004","BACKCR004",NA,"Lynne Euse",NA,0,37.9205,-78.9879,NA,NA,41.5,46.2,5.25,91.9,"Clear","Normal","None",NA,NA,120,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536",1564510,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR005","BACKCR005",NA,"Lynne Euse",NA,0,37.944862,-78.964713,NA,NA,41.3,47.4,5.25,67.1,"Clear","Normal","None",NA,NA,120,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3537",1564511,2017-12-21,"Trout Unlimited WV-VA Water Quality Monitoring Project","SOUTRI001","SOUTRI001",NA,"Lynne Euse",NA,0,38.013481,-78.98915,NA,NA,40.4,48.7,7,509,"Clear","Normal","None",NA,NA,115,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3538",1564512,2017-12-26,"Trout Unlimited WV-VA Water Quality Monitoring Project","SOUTRI002","SOUTRI002",NA,"Lynne Euse",NA,0,38.026184,-79.06562,NA,NA,33.4,34.3,7.5,476,"Clear","Normal","None",NA,NA,120,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539",1564548,2017-12-19,"Trout Unlimited WV-VA Water Quality Monitoring Project","TWPOCR002","TWPOCR002",NA,"Nathan Luton",NA,0,38.373081,-82.5478,NA,NA,50.5,57,7.25,317,"Clear","Low","Trace",NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540",1564553,2017-12-03,"Trout Unlimited WV-VA Water Quality Monitoring Project","EIMICR001","EIMICR001",NA,"Cynthia Ellis",NA,0,38.613956,-81.88596,NA,NA,42.2,42,7,236,"Clear",NA,"None",NA,3,120,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3541",1564554,2017-10-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","MILLCR006","MILLCR006",NA,"Marie Webb",NA,0,37.1343889,-80.15030556,NA,NA,52.1,60.8,6,115.2,"Clear","Normal","None",NA,3,120,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3542",1564555,2017-10-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","MILLCR007","MILLCR007","Observed minnows - more than 3' of rain fell earlier in the week.","Marie Webb",NA,0,37.1526667,-80.12808333,NA,NA,54.5,66.7,7,130,"Clear","High","None",NA,4,103,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
